,VehicleID,Travel_Time,Startpoint,Endpoint
1548,Truck44060,509,SourceSink12624,13034
1549,Truck44395,455,SourceSink13022,12354
1550,Truck44530,435,SourceSink11303,13034
1551,Truck44321,468,SourceSink12253,12355
1552,Truck44665,412,SourceSink12870,12656
1553,Truck44905,375,SourceSink12253,12541
1554,Truck47042,17,SourceSink13012,13023
1555,Truck47093,9,SourceSink13022,13012
1556,Truck43960,527,SourceSink12354,12253
1557,Truck44419,454,SourceSink13022,12542
1558,Truck44526,439,SourceSink13040,10000
1559,Truck45642,252,SourceSink12871,12541
1560,Truck45811,221,SourceSink12799,12629
1561,Truck46426,119,SourceSink12657,12750
1562,Truck44668,413,SourceSink10000,12756
1563,Truck44973,366,SourceSink10000,12871
1564,Truck45927,202,SourceSink13033,12800
1565,Truck46130,165,SourceSink12749,12756
1566,Truck46837,50,SourceSink11303,12354
1567,Truck47081,13,SourceSink13033,13012
1568,Truck43588,590,SourceSink13011,12656
1569,Truck43623,583,SourceSink11302,12355
1570,Truck44982,366,SourceSink12871,10000
1571,Truck45090,348,SourceSink12800,12625
1572,Truck45931,202,SourceSink12625,12757
1573,Truck47044,20,SourceSink13034,13033
1574,Truck43986,526,SourceSink12750,12800
1575,Truck44449,453,SourceSink13012,12542
1576,Truck44686,413,SourceSink10000,12756
1577,Truck46073,180,SourceSink10000,12624
1578,Truck46253,150,SourceSink12625,12355
1579,Truck43597,592,SourceSink13034,12656
1580,Truck44107,507,SourceSink12624,13011
1581,Truck43520,605,SourceSink13022,12657
1582,Truck43555,598,SourceSink12871,12749
1583,Truck43780,564,SourceSink13040,12625
1584,Truck43911,541,SourceSink13012,12625
1585,Truck44545,440,SourceSink12254,12799
1586,Truck44632,424,SourceSink13033,12254
1587,Truck44677,417,SourceSink13022,10000
1588,Truck44687,415,SourceSink11303,13022
1589,Truck44934,378,SourceSink12800,12656
1590,Truck45739,240,SourceSink13023,12870
1591,Truck47002,30,SourceSink13034,13022
1592,Truck47043,24,SourceSink13023,13034
1593,Truck43655,583,SourceSink12355,11302
1594,Truck44694,416,SourceSink13012,10000
1595,Truck46190,163,SourceSink12630,12750
1596,Truck46269,150,SourceSink12629,12355
1597,Truck46860,52,SourceSink12354,10000
1598,Truck47109,14,SourceSink13022,13033
1599,Truck43539,604,SourceSink13012,12657
1600,Truck44481,453,SourceSink12542,13012
1601,Truck46310,144,SourceSink10000,12542
1602,Truck44252,488,SourceSink13012,12624
1603,Truck44476,455,SourceSink12749,12800
1604,Truck45645,260,SourceSink12254,12870
1605,Truck46252,155,SourceSink12542,12541
1606,Truck46428,128,SourceSink13011,13033
1607,Truck43745,572,SourceSink13022,12656
1608,Truck43905,546,SourceSink12757,12800
1609,Truck44240,491,SourceSink12625,12871
1610,Truck44488,454,SourceSink13022,12542
1611,Truck44573,440,SourceSink12799,12254
1612,Truck44591,437,SourceSink13040,11303
1613,Truck45138,348,SourceSink12799,12624
1614,Truck45450,294,SourceSink12757,12542
1615,Truck46493,118,SourceSink12541,10000
1616,Truck46670,87,SourceSink12355,10000
1617,Truck46707,82,SourceSink12253,13022
1618,Truck44731,416,SourceSink13034,12355
1619,Truck46507,118,SourceSink10000,12541
1620,Truck46878,54,SourceSink13012,12871
1621,Truck47053,29,SourceSink13034,13012
1622,Truck47117,18,SourceSink13023,13022
1623,Truck47185,6,SourceSink10000,11303
1624,Truck44502,455,SourceSink12354,13022
1625,Truck44707,420,SourceSink13022,12254
1626,Truck45784,238,SourceSink12624,12749
1627,Truck46100,184,SourceSink12629,12756
1628,Truck46266,156,SourceSink12354,12541
1629,Truck44140,511,SourceSink13040,12624
1630,Truck46332,147,SourceSink12871,12800
1631,Truck46501,121,SourceSink12541,12254
1632,Truck46764,76,SourceSink13023,12253
1633,Truck44040,529,SourceSink11302,12542
1634,Truck44606,439,SourceSink13040,10000
1635,Truck45483,294,SourceSink12542,12757
1636,Truck45845,231,SourceSink12870,13012
1637,Truck46316,150,SourceSink12629,12355
1638,Truck43968,542,SourceSink13022,12625
1639,Truck44272,493,SourceSink13033,12624
1640,Truck45298,325,SourceSink13040,12541
1641,Truck45532,286,SourceSink12254,12657
1642,Truck46771,77,SourceSink12871,13040
1643,Truck46784,75,SourceSink13034,12871
1644,Truck46974,43,SourceSink12542,12624
1645,Truck44627,435,SourceSink10000,13011
1646,Truck43676,591,SourceSink13023,12630
1647,Truck43847,564,SourceSink13040,12625
1648,Truck44517,458,SourceSink13033,12542
1649,Truck44761,419,SourceSink13033,11303
1650,Truck44771,416,SourceSink12355,13034
1651,Truck45556,284,SourceSink12630,12541
1652,Truck46300,156,SourceSink12354,12541
1653,Truck43997,541,SourceSink13012,12625
1654,Truck44633,437,SourceSink13034,10000
1655,Truck44726,423,SourceSink12541,12756
1656,Truck44989,381,SourceSink12749,12354
1657,Truck45551,286,SourceSink12254,12657
1658,Truck45561,284,SourceSink12630,12541
1659,Truck45867,231,SourceSink11303,12629
1660,Truck45699,261,SourceSink11303,12656
1661,Truck45749,252,SourceSink13034,12870
1662,Truck46384,146,SourceSink13040,13011
1663,Truck43678,594,SourceSink13040,12656
1664,Truck45905,226,SourceSink12254,12800
1665,Truck46911,58,SourceSink12253,13040
1666,Truck47085,32,SourceSink13022,13040
1667,Truck47101,29,SourceSink13034,13012
1668,Truck47192,14,SourceSink10000,12254
1669,Truck47236,6,SourceSink11303,10000
1670,Truck44845,407,SourceSink12656,11302
1671,Truck45102,366,SourceSink12871,10000
1672,Truck46539,123,SourceSink13012,13011
1673,Truck47111,29,SourceSink13034,13012
1674,Truck43825,572,SourceSink12656,13022
1675,Truck43874,564,SourceSink12624,11302
1676,Truck44565,454,SourceSink13012,12354
1677,Truck45568,286,SourceSink12254,12657
1678,Truck46546,123,SourceSink13012,13011
1679,Truck43630,604,SourceSink13012,12657
1680,Truck44450,474,SourceSink13034,12542
1681,Truck44570,454,SourceSink12542,13022
1682,Truck44789,419,SourceSink13033,11303
1683,Truck44943,395,SourceSink13012,12355
1684,Truck46813,77,SourceSink12355,12254
1685,Truck47171,22,SourceSink13040,13033
1686,Truck44115,526,SourceSink12542,12253
1687,Truck44333,492,SourceSink12253,12254
1688,Truck44353,489,SourceSink13022,12624
1689,Truck44673,437,SourceSink13034,10000
1690,Truck44733,428,SourceSink12254,13023
1691,Truck44801,417,SourceSink10000,13022
1692,Truck45441,311,SourceSink12624,12756
1693,Truck46152,186,SourceSink12542,12354
1694,Truck46823,77,SourceSink13040,12871
1695,Truck47202,17,SourceSink13012,13023
1696,Truck43979,550,SourceSink13023,12629
1697,Truck44152,521,SourceSink12656,12871
1698,Truck44582,454,SourceSink13022,12542
1699,Truck44657,440,SourceSink13034,12254
1700,Truck44796,420,SourceSink13022,12254
1701,Truck45957,221,SourceSink12624,12354
1702,Truck46102,197,SourceSink13012,12800
1703,Truck46393,150,SourceSink12355,12625
1704,Truck43645,605,SourceSink13040,12630
1705,Truck46466,139,SourceSink12657,12757
1706,Truck46524,131,SourceSink12624,12625
1707,Truck47040,45,SourceSink12630,12625
1708,Truck47163,26,SourceSink13023,13040
1709,Truck44478,474,SourceSink13034,12542
1710,Truck44684,438,SourceSink13011,12254
1711,Truck44810,419,SourceSink13012,12254
1712,Truck47260,9,SourceSink13022,13012
1713,Truck43737,592,SourceSink13034,12656
1714,Truck44817,419,SourceSink13033,11303
1715,Truck44824,418,SourceSink13040,12355
1716,Truck45258,345,SourceSink12355,12871
1717,Truck45733,263,SourceSink10000,12656
1718,Truck45943,226,SourceSink12254,12800
1719,Truck46463,142,SourceSink11303,12542
1720,Truck47235,14,SourceSink10000,12254
1721,Truck45131,369,SourceSink12871,12254
1722,Truck45373,325,SourceSink13040,12541
1723,Truck46204,183,SourceSink12630,12757
1724,Truck47143,32,SourceSink13040,13022
1725,Truck47221,18,SourceSink13023,13022
1726,Truck43671,605,SourceSink13040,12630
1727,Truck45960,226,SourceSink12800,12254
1728,Truck43620,614,SourceSink12253,12629
1729,Truck43936,564,SourceSink13040,12625
1730,Truck47084,43,SourceSink12799,12750
1731,Truck44415,487,SourceSink11303,12253
1732,Truck44724,437,SourceSink11302,12625
1733,Truck46135,197,SourceSink13012,12800
1734,Truck46596,121,SourceSink12541,12254
1735,Truck46895,73,SourceSink12871,13011
1736,Truck47314,6,SourceSink13034,13040
1737,Truck44055,546,SourceSink12629,13033
1738,Truck44410,489,SourceSink13022,12624
1739,Truck44706,441,SourceSink12757,12541
1740,Truck44884,413,SourceSink10000,12756
1741,Truck45176,364,SourceSink11303,12871
1742,Truck45534,304,SourceSink12870,12253
1743,Truck46528,137,SourceSink12542,12630
1744,Truck46761,96,SourceSink12625,12542
1745,Truck46967,62,SourceSink12355,12542
1746,Truck43559,627,SourceSink13040,12657
1747,Truck43704,603,SourceSink12630,13034
1748,Truck44157,529,SourceSink11302,12542
1749,Truck44401,491,SourceSink12871,12625
1750,Truck45125,375,SourceSink12541,12253
1751,Truck45377,329,SourceSink12624,12757
1752,Truck45776,261,SourceSink11303,12656
1753,Truck46795,92,SourceSink12630,12749
1754,Truck47281,13,SourceSink13033,13012
1755,Truck44177,527,SourceSink12354,12253
1756,Truck44635,453,SourceSink12542,13012
1757,Truck45376,330,SourceSink12355,12756
1758,Truck45437,323,SourceSink13034,12541
1759,Truck45806,257,SourceSink10000,12870
1760,Truck45287,348,SourceSink12799,12624
1761,Truck45539,306,SourceSink12541,12657
1762,Truck47286,14,SourceSink13022,13033
1763,Truck44103,541,SourceSink12629,13012
1764,Truck45966,232,SourceSink13022,12870
1765,Truck46874,81,SourceSink13012,12253
1766,Truck47106,45,SourceSink12625,12630
1767,Truck43796,594,SourceSink13040,12656
1768,Truck43993,562,SourceSink13034,12625
1769,Truck44853,423,SourceSink12630,12870
1770,Truck45112,382,SourceSink12870,12629
1771,Truck45440,325,SourceSink12541,13040
1772,Truck46040,221,SourceSink12354,12624
1773,Truck46645,119,SourceSink12750,12657
1774,Truck43841,587,SourceSink13033,12630
1775,Truck44116,541,SourceSink12625,13012
1776,Truck44456,489,SourceSink12624,13022
1777,Truck45604,296,SourceSink10000,12657
1778,Truck46051,221,SourceSink12799,12625
1779,Truck46638,121,SourceSink12541,12254
1780,Truck44833,428,SourceSink12254,13023
1781,Truck44911,416,SourceSink10000,13012
1782,Truck45795,264,SourceSink12630,12254
1783,Truck46343,172,SourceSink12630,12624
1784,Truck44411,497,SourceSink13023,12624
1785,Truck44779,439,SourceSink13040,10000
1786,Truck44861,425,SourceSink13023,10000
1787,Truck45638,294,SourceSink11303,12657
1788,Truck46671,118,SourceSink12541,10000
1789,Truck47213,32,SourceSink13022,13040
1790,Truck44484,487,SourceSink12253,11303
1791,Truck44778,440,SourceSink13034,12254
1792,Truck45930,243,SourceSink12541,12625
1793,Truck46932,77,SourceSink13040,12871
1794,Truck47032,62,SourceSink12542,12355
1795,Truck47287,20,SourceSink13033,13034
1796,Truck44790,439,SourceSink13040,10000
1797,Truck46649,124,SourceSink13022,13011
1798,Truck43904,582,SourceSink12630,13012
1799,Truck44026,564,SourceSink13040,12629
1800,Truck44248,526,SourceSink12750,12800
1801,Truck44832,433,SourceSink11303,13011
1802,Truck46025,231,SourceSink11303,12625
1803,Truck46475,156,SourceSink12354,12541
1804,Truck47100,54,SourceSink13012,12871
1805,Truck43528,644,SourceSink12253,12656
1806,Truck43927,580,SourceSink12656,13023
1807,Truck44365,509,SourceSink13034,12624
1808,Truck44617,468,SourceSink12253,12355
1809,Truck44813,437,SourceSink11303,13040
1810,Truck44908,423,SourceSink12630,12870
1811,Truck44927,420,SourceSink12254,13022
1812,Truck44951,417,SourceSink13022,10000
1813,Truck45045,400,SourceSink12355,13033
1814,Truck45613,302,SourceSink12541,13012
1815,Truck46485,156,SourceSink12541,12354
1816,Truck45868,260,SourceSink12254,12870
1817,Truck46897,87,SourceSink12355,10000
1818,Truck46966,77,SourceSink13040,12871
1819,Truck47395,9,SourceSink13012,13022
1820,Truck46940,82,SourceSink13022,12253
1821,Truck43935,582,SourceSink13012,12630
1822,Truck44699,458,SourceSink12542,13033
1823,Truck44825,438,SourceSink12624,12871
1824,Truck45505,325,SourceSink12541,13040
1825,Truck46347,180,SourceSink10000,12624
1826,Truck47422,6,SourceSink13034,13040
1827,Truck44601,475,SourceSink12354,13034
1828,Truck44862,433,SourceSink11303,13011
1829,Truck45481,330,SourceSink12254,12749
1830,Truck45976,243,SourceSink12541,12629
1831,Truck43443,664,SourceSink11302,11303
1832,Truck44603,476,SourceSink12542,13040
1833,Truck44718,458,SourceSink13033,12542
1834,Truck44748,454,SourceSink12542,13022
1835,Truck45360,348,SourceSink12624,12799
1836,Truck45801,274,SourceSink12354,12625
1837,Truck45803,274,SourceSink12542,12750
1838,Truck46046,233,SourceSink10000,12625
1839,Truck46589,142,SourceSink11303,12542
1840,Truck46994,76,SourceSink12254,12355
1841,Truck44137,550,SourceSink13023,12625
1842,Truck46055,233,SourceSink10000,12629
1843,Truck46867,97,SourceSink12624,12355
1844,Truck43815,605,SourceSink12630,13040
1845,Truck44770,452,SourceSink12354,12750
1846,Truck46655,132,SourceSink13011,13023
1847,Truck47135,56,SourceSink12253,13034
1848,Truck43459,664,SourceSink11302,11303
1849,Truck43507,655,SourceSink12630,12253
1850,Truck44866,437,SourceSink13034,10000
1851,Truck45461,337,SourceSink12354,12657
1852,Truck45808,276,SourceSink12542,12756
1853,Truck46599,142,SourceSink11303,12542
1854,Truck46665,132,SourceSink13011,13023
1855,Truck46973,82,SourceSink12253,13022
1856,Truck44977,420,SourceSink12254,13022
1857,Truck45105,400,SourceSink13033,12355
1858,Truck45397,348,SourceSink12629,12800
1859,Truck45017,416,SourceSink13034,12355
1860,Truck45243,375,SourceSink12253,12541
1861,Truck45456,340,SourceSink12749,10000
1862,Truck45474,337,SourceSink12354,12657
1863,Truck47038,76,SourceSink13023,12253
1864,Truck47338,26,SourceSink13040,13023
1865,Truck44983,421,SourceSink12254,12757
1866,Truck46167,218,SourceSink13034,12800
1867,Truck47360,24,SourceSink13023,13034
1868,Truck45681,304,SourceSink12253,12870
1869,Truck44061,571,SourceSink12656,13012
1870,Truck44846,445,SourceSink12657,12870
1871,Truck45914,263,SourceSink10000,12656
1872,Truck45949,257,SourceSink12870,10000
1873,Truck46276,202,SourceSink12630,12799
1874,Truck46617,144,SourceSink10000,12542
1875,Truck43832,609,SourceSink13033,12657
1876,Truck43938,592,SourceSink12656,13034
1877,Truck44579,489,SourceSink12624,13022
1878,Truck44593,487,SourceSink11303,12253
1879,Truck44652,476,SourceSink13040,12542
1880,Truck46792,118,SourceSink10000,12541
1881,Truck47475,9,SourceSink13022,13012
1882,Truck44105,564,SourceSink11302,12624
1883,Truck44124,562,SourceSink13034,12625
1884,Truck44712,468,SourceSink12253,12355
1885,Truck44907,438,SourceSink12624,12871
1886,Truck45161,396,SourceSink13022,12355
1887,Truck45802,284,SourceSink12541,12630
1888,Truck47034,81,SourceSink12656,12749
1889,Truck47121,67,SourceSink12625,12657
1890,Truck47248,45,SourceSink12630,12629
1891,Truck47450,14,SourceSink13022,13033
1892,Truck47459,12,SourceSink11303,12254
1893,Truck43499,664,SourceSink11303,11302
1894,Truck43575,653,SourceSink13033,12749
1895,Truck46003,252,SourceSink13034,12870
1896,Truck46113,232,SourceSink13022,12870
1897,Truck43580,653,SourceSink12749,13033
1898,Truck43957,592,SourceSink13034,12656
1899,Truck44837,450,SourceSink10000,12799
1900,Truck45557,330,SourceSink12749,12254
1901,Truck47047,81,SourceSink12253,13012
1902,Truck47212,54,SourceSink13012,12871
1903,Truck47259,45,SourceSink12630,12625
1904,Truck47356,31,SourceSink13040,13012
1905,Truck47386,26,SourceSink12757,12756
1906,Truck43485,669,SourceSink12750,12871
1907,Truck44086,571,SourceSink13012,12656
1908,Truck45761,294,SourceSink12657,11303
1909,Truck45952,261,SourceSink11302,12756
1910,Truck46081,239,SourceSink11302,12757
1911,Truck43568,656,SourceSink11302,12254
1912,Truck44133,564,SourceSink13040,12625
1913,Truck45511,340,SourceSink12749,10000
1914,Truck45753,296,SourceSink10000,12657
1915,Truck46085,240,SourceSink12870,13023
1916,Truck47231,52,SourceSink12354,10000
1917,Truck47522,6,SourceSink11303,10000
1918,Truck44254,546,SourceSink13033,12625
1919,Truck44941,438,SourceSink12871,12624
1920,Truck46111,236,SourceSink12355,12870
1921,Truck46223,218,SourceSink13034,12800
1922,Truck46355,197,SourceSink13012,12800
1923,Truck46362,196,SourceSink13011,12253
1924,Truck46396,191,SourceSink12630,12355
1925,Truck46727,135,SourceSink12542,12254
1926,Truck46750,131,SourceSink12629,12624
1927,Truck46819,119,SourceSink12750,12657
1928,Truck46825,118,SourceSink12541,10000
1929,Truck47220,55,SourceSink13022,12871
1930,Truck43500,669,SourceSink12750,12871
1931,Truck43912,603,SourceSink13034,12630
1932,Truck44160,562,SourceSink12756,12870
1933,Truck44369,529,SourceSink12542,11302
1934,Truck44599,493,SourceSink13033,12624
1935,Truck45048,421,SourceSink13033,10000
1936,Truck45121,409,SourceSink12750,11303
1937,Truck46118,236,SourceSink12870,12355
1938,Truck47489,14,SourceSink13022,13033
1939,Truck43511,669,SourceSink12871,12750
1940,Truck43635,648,SourceSink12749,13012
1941,Truck44848,454,SourceSink13022,12542
1942,Truck45987,260,SourceSink12870,12254
1943,Truck46083,243,SourceSink12625,12541
1944,Truck46140,232,SourceSink13022,12870
1945,Truck46377,196,SourceSink13011,12253
1946,Truck45071,418,SourceSink11302,12630
1947,Truck45349,369,SourceSink12871,12254
1948,Truck45965,264,SourceSink12254,12630
1949,Truck45790,295,SourceSink12624,12800
1950,Truck46613,156,SourceSink12541,12354
1951,Truck47229,58,SourceSink13040,12253
1952,Truck47243,55,SourceSink13022,12871
1953,Truck47250,54,SourceSink13012,12871
1954,Truck44457,521,SourceSink12656,12871
1955,Truck45034,428,SourceSink13023,12254
1956,Truck45487,350,SourceSink12541,12749
1957,Truck46708,143,SourceSink12542,11303
1958,Truck44030,590,SourceSink12656,13011
1959,Truck45612,328,SourceSink12355,12750
1960,Truck45864,286,SourceSink12254,12657
1961,Truck46236,221,SourceSink11303,12800
1962,Truck43569,664,SourceSink11303,11302
1963,Truck44017,592,SourceSink12656,13034
1964,Truck44278,550,SourceSink13023,12625
1965,Truck45066,423,SourceSink12630,12870
1966,Truck45929,274,SourceSink12354,12629
1967,Truck46834,124,SourceSink13022,13011
1968,Truck44414,529,SourceSink11302,12542
1969,Truck44879,455,SourceSink12749,12800
1970,Truck45126,415,SourceSink13022,11303
1971,Truck46487,184,SourceSink12756,12629
1972,Truck46567,170,SourceSink12624,12254
1973,Truck47256,56,SourceSink12253,13034
1974,Truck46574,170,SourceSink12624,12254
1975,Truck47164,75,SourceSink13034,12871
1976,Truck47354,43,SourceSink12799,12750
1977,Truck44986,440,SourceSink13034,12254
1978,Truck47509,20,SourceSink13034,13033
1979,Truck43516,677,SourceSink12253,12657
1980,Truck44162,572,SourceSink13022,12656
1981,Truck44212,564,SourceSink12629,13040
1982,Truck44356,541,SourceSink13012,12625
1983,Truck45119,419,SourceSink12254,13012
1984,Truck45175,409,SourceSink12750,11303
1985,Truck45685,323,SourceSink13034,12541
1986,Truck46673,154,SourceSink12756,12656
1987,Truck47129,81,SourceSink12253,13012
1988,Truck47268,58,SourceSink13040,12253
